MMSI,Message_ID,Repeat_indicator,Time,Millisecond,Region,Country,Base_station,Online_data,Group_code,Sequence_ID,Channel,Data_length,Vessel_Name,Call_sign,IMO,Ship_Type,Dimension_to_Bow,Dimension_to_stern,Dimension_to_port,Dimension_to_starboard,Draught,Destination,AIS_version,Navigational_status,ROT,SOG,Accuracy,Longitude,Latitude,COG,Heading,Regional,Maneuver,RAIM_flag,Communication_flag,Communication_state,UTC_year,UTC_month,UTC_day,UTC_hour,UTC_minute,UTC_second,Fixing_device,Transmission_control,ETA_month,ETA_day,ETA_hour,ETA_minute,Sequence,Destination_ID,Retransmit_flag,Country_code,Functional_ID,Data,Destination_ID_1,Sequence_1,Destination_ID_2,Sequence_2,Destination_ID_3,Sequence_3,Destination_ID_4,Sequence_4,Altitude,Altitude_sensor,Data_terminal,Mode,Safety_text,Non-standard_bits,Name_extension,Name_extension_padding,Message_ID_1_1,Offset_1_1,Message_ID_1_2,Offset_1_2,Message_ID_2_1,Offset_2_1,Destination_ID_A,Offset_A,Increment_A,Destination_ID_B,offsetB,incrementB,data_msg_type,station_ID,Z_count,num_data_words,health,unit_flag,display,DSC,band,msg22,offset1,num_slots1,timeout1,Increment_1,Offset_2,Number_slots_2,Timeout_2,Increment_2,Offset_3,Number_slots_3,Timeout_3,Increment_3,Offset_4,Number_slots_4,Timeout_4,Increment_4,ATON_type,ATON_name,off_position,ATON_status,Virtual_ATON,Channel_A,Channel_B,Tx_Rx_mode,Power,Message_indicator,Channel_A_bandwidth,Channel_B_bandwidth,Transzone_size,Longitude_1,Latitude_1,Longitude_2,Latitude_2,Station_Type,Report_Interval,Quiet_Time,Part_Number,Vendor_ID,Mother_ship_MMSI,Destination_indicator,Binary_flag,GNSS_status,spare,spare2,spare3,spare4
"477852400","1","0","20130825_223842","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","8","0.0","13.9","1","-63.8962533333","34.0500766667","59.5","48.0","","0","0","","81921","","","","","","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_223903","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.2","1","-66.1702833333","39.1381666667","73.0","73.0","","0","0","","98498","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"372897000","1","0","20130825_223903","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.2","1","-66.1702833333","39.1381666667","73.0","73.0","","0","0","","98498","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_223919","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","-10.0","8.7","0","-48.86685","36.9901816667","274.5","276.0","","0","1","","33533","","","","","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_223919","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","-10.0","8.7","0","-48.86685","36.9901816667","274.5","276.0","","0","1","","33533","","","","","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_223923","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","10.4","0","-44.8027166667","43.6744166667","252.0","250.0","","0","0","","27804","","","","","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_223923","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","10.4","0","-44.8027166667","43.6744166667","252.0","250.0","","0","0","","27804","","","","","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"232450000","1","0","20130825_223924","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","14.3","1","-71.268755","33.58975","57.8","58.0","","0","0","","2228","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"232450000","1","0","20130825_223924","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","14.3","1","-71.268755","33.58975","57.8","58.0","","0","0","","2228","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_223933","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.8","1","-45.5177833333","43.9330666667","254.0","255.0","","0","0","","66845","","","","","","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_223933","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.8","1","-45.5177833333","43.9330666667","254.0","255.0","","0","0","","66845","","","","","","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_223937","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","10.044064875","9.2","0","-60.7698333333","37.025","61.0","58.0","","0","0","","27804","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_223937","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","10.044064875","9.2","0","-60.7698333333","37.025","61.0","58.0","","0","0","","27804","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_223938","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","8.7","0","-48.86785","36.9902466667","274.4","276.0","","0","1","","98302","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_223938","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","8.7","0","-48.86785","36.9902466667","274.4","276.0","","0","1","","98302","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"566504000","1","0","20130825_223941","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.9","0","-70.3389833333","40.3966983333","89.4","88.0","","0","1","","99901","","","","","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"566504000","1","0","20130825_223941","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.9","0","-70.3389833333","40.3966983333","89.4","88.0","","0","1","","99901","","","","","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_224003","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","10.4","0","-44.8052666667","43.6738333333","252.0","249.0","","0","0","","81923","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_224003","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","10.4","0","-44.8052666667","43.6738333333","252.0","249.0","","0","0","","81923","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_224030","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","8","0.0","14.0","1","-63.88901","34.053685","59.4","49.0","","0","0","","66743","","","","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"477852400","1","0","20130825_224030","0","80","316","0","1AIS_S","None","","B","[28]","","","","","","","","","","","","8","0.0","14.0","1","-63.88901","34.053685","59.4","49.0","","0","0","","66743","","","","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_224057","0","80","316","0","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","2.18737412834","9.1","0","-60.7661666667","37.0266666667","61.0","58.0","","0","0","","27808","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
